trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
6040,False,"{'a': 0.1, 'e': 0.048825625072363085}",30,20,5.78748653753056,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
6041,False,"{'a': 0.1, 'e': 0.04880121836201296}",20,13,15.722906688873868,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6042,False,"{'a': 0.1, 'e': 0.048776823851967674}",20,14,12.622393171039795,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6043,False,"{'a': 0.1, 'e': 0.04875244153612863}",25,11,26.98030260854088,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6044,False,"{'a': 0.1, 'e': 0.0487280714084002}",30,14,30.80451550063246,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
6045,False,"{'a': 0.1, 'e': 0.048703713462689875}",25,18,11.48116260386896,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6046,False,"{'a': 0.1, 'e': 0.04867936769290819}",25,6,33.674934769793346,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
6047,False,"{'a': 0.1, 'e': 0.04865503409296867}",20,15,8.307207419479838,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
6048,False,"{'a': 0.1, 'e': 0.048630712656787936}",25,10,27.81958369107467,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
6049,False,"{'a': 0.1, 'e': 0.048606403378285604}",25,17,6.599788131621518,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
6050,False,"{'a': 0.1, 'e': 0.04858210625138437}",25,5,19.656809724668044,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
6051,False,"{'a': 0.1, 'e': 0.048557821270009974}",20,0,29.86887176471876,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
6052,False,"{'a': 0.1, 'e': 0.04853354842809112}",20,0,-20.38780499246464,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
6053,False,"{'a': 0.1, 'e': 0.04850928771955963}",25,19,7.893449778045646,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6054,False,"{'a': 0.1, 'e': 0.048485039138350346}",30,22,16.945264068188408,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6055,False,"{'a': 0.1, 'e': 0.048460802678401076}",30,4,37.49786397300488,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1
6056,False,"{'a': 0.1, 'e': 0.04843657833365275}",20,1,32.40184316539597,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
6057,False,"{'a': 0.1, 'e': 0.04841236609804924}",20,13,12.918677945705284,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6058,False,"{'a': 0.1, 'e': 0.0483881659655375}",35,14,21.110051285646243,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
6059,False,"{'a': 0.1, 'e': 0.04836397793006753}",25,9,7.372798744085294,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
6060,False,"{'a': 0.1, 'e': 0.048339801985592276}",25,0,36.87630640647996,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
6061,False,"{'a': 0.1, 'e': 0.04831563812606777}",20,6,26.54008850078258,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6062,False,"{'a': 0.1, 'e': 0.048291486345453064}",35,20,17.040489747867714,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
6063,False,"{'a': 0.1, 'e': 0.04826734663771017}",20,10,21.058734303396054,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6064,False,"{'a': 0.1, 'e': 0.04824321899680422}",20,10,17.8459616498671,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6065,False,"{'a': 0.1, 'e': 0.04821910341670324}",20,8,20.983379329303613,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6066,False,"{'a': 0.1, 'e': 0.04819499989137837}",25,13,24.86088906034514,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6067,False,"{'a': 0.1, 'e': 0.048170908414803745}",20,12,16.37239597739677,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6068,False,"{'a': 0.1, 'e': 0.04814682898095645}",25,18,12.981353067760987,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6069,False,"{'a': 0.1, 'e': 0.048122761583816655}",30,6,34.6562009846733,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
6070,False,"{'a': 0.1, 'e': 0.048098706217367525}",25,18,9.857275301207675,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6071,False,"{'a': 0.1, 'e': 0.04807466287559518}",20,1,-8.691984624363032,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
6072,False,"{'a': 0.1, 'e': 0.04805063155248882}",25,8,33.60001446869169,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6073,False,"{'a': 0.1, 'e': 0.048026612242040585}",20,9,20.211124740171957,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6074,False,"{'a': 0.1, 'e': 0.04800260493824566}",20,16,7.9174849961199305,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
6075,False,"{'a': 0.1, 'e': 0.04797860963510223}",30,13,18.704290200206145,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
6076,False,"{'a': 0.1, 'e': 0.04795462632661145}",35,9,47.40556506029119,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
6077,False,"{'a': 0.1, 'e': 0.0479306550067775}",20,11,18.38243922863277,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6078,False,"{'a': 0.1, 'e': 0.04790669566960757}",30,16,22.823625662092805,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6079,False,"{'a': 0.1, 'e': 0.04788274830911178}",25,11,23.677716924173495,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6080,False,"{'a': 0.1, 'e': 0.04785881291930335}",35,15,38.39694066754122,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
6081,False,"{'a': 0.1, 'e': 0.04783488949419837}",20,7,22.53876803314735,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6082,False,"{'a': 0.1, 'e': 0.04781097802781601}",20,8,22.624114232427296,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6083,False,"{'a': 0.1, 'e': 0.04778707851417843}",20,3,3.532313278402057,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
6084,False,"{'a': 0.1, 'e': 0.04776319094731071}",20,16,8.30479315337468,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
6085,False,"{'a': 0.1, 'e': 0.047739315321240976}",20,14,10.952418629858578,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6086,False,"{'a': 0.1, 'e': 0.047715451630000336}",20,0,32.59299417144591,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
6087,False,"{'a': 0.1, 'e': 0.047691599867622836}",25,20,7.391575060594709,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
6088,False,"{'a': 0.1, 'e': 0.047667760028145566}",20,0,22.94855224888069,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
6089,False,"{'a': 0.1, 'e': 0.047643932105608536}",25,14,23.671686322131126,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6090,False,"{'a': 0.1, 'e': 0.04762011609405478}",25,16,17.277275282239955,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6091,False,"{'a': 0.1, 'e': 0.04759631198753032}",20,10,17.972268821007713,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6092,False,"{'a': 0.1, 'e': 0.047572519780084074}",20,14,-30.644377119796093,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
6093,False,"{'a': 0.1, 'e': 0.04754873946576803}",20,14,7.725300578220398,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6094,False,"{'a': 0.1, 'e': 0.047524971038637114}",25,11,23.22446974363262,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6095,False,"{'a': 0.1, 'e': 0.04750121449274919}",30,19,21.15180189297166,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6096,False,"{'a': 0.1, 'e': 0.04747746982216516}",25,12,23.637594385176886,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6097,False,"{'a': 0.1, 'e': 0.0474537370209488}",30,19,23.2084706954141,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6098,False,"{'a': 0.1, 'e': 0.04743001608316695}",20,12,14.682258184342942,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6099,False,"{'a': 0.1, 'e': 0.04740630700288939}",25,17,-24.297456203925467,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
6100,False,"{'a': 0.1, 'e': 0.0473826097741888}",25,20,7.95044010959293,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
6101,False,"{'a': 0.1, 'e': 0.04735892439114091}",25,11,16.322075543967422,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
6102,False,"{'a': 0.1, 'e': 0.04733525084782438}",20,8,18.385110647174375,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6103,False,"{'a': 0.1, 'e': 0.047311589138320786}",25,13,18.86492992686674,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6104,False,"{'a': 0.1, 'e': 0.04728793925671475}",30,23,15.347671251954909,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6105,False,"{'a': 0.1, 'e': 0.047264301197093746}",30,3,43.75882958531558,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
6106,False,"{'a': 0.1, 'e': 0.04724067495354829}",30,6,38.01057051334221,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
6107,False,"{'a': 0.1, 'e': 0.04721706052017184}",20,14,13.891562760353224,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6108,False,"{'a': 0.1, 'e': 0.04719345789106075}",25,11,27.759069110956055,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6109,False,"{'a': 0.1, 'e': 0.04716986706031437}",20,11,14.308735160807048,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6110,False,"{'a': 0.1, 'e': 0.04714628802203503}",25,17,12.617456775544516,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6111,False,"{'a': 0.1, 'e': 0.04712272077032791}",30,14,26.545110856862404,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
6112,False,"{'a': 0.1, 'e': 0.047099165299301256}",30,22,0.353986734868883,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
6113,False,"{'a': 0.1, 'e': 0.04707562160306615}",25,8,28.81690144210819,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6114,False,"{'a': 0.1, 'e': 0.047052089675736694}",25,13,7.752413585886184,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
6115,False,"{'a': 0.1, 'e': 0.04702856951142992}",20,11,20.028831851372857,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6116,False,"{'a': 0.1, 'e': 0.04700506110426574}",20,8,21.910545565086366,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6117,False,"{'a': 0.1, 'e': 0.04698156444836709}",25,11,28.729398505577066,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6118,False,"{'a': 0.1, 'e': 0.04695807953785982}",25,20,11.064883555938739,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
6119,False,"{'a': 0.1, 'e': 0.04693460636687265}",25,14,4.88297195466677,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
6120,False,"{'a': 0.1, 'e': 0.04691114492953734}",30,16,14.816296954432861,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
6121,False,"{'a': 0.1, 'e': 0.046887695219988486}",20,7,24.454776130731876,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6122,False,"{'a': 0.1, 'e': 0.04686425723236368}",20,4,29.51417998036361,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
6123,False,"{'a': 0.1, 'e': 0.04684083096080345}",30,22,17.854529401607618,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6124,False,"{'a': 0.1, 'e': 0.04681741639945118}",30,16,25.505768252977337,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6125,False,"{'a': 0.1, 'e': 0.04679401354245326}",25,19,5.3860737359857485,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
6126,False,"{'a': 0.1, 'e': 0.04677062238395898}",20,13,14.528750894231685,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6127,False,"{'a': 0.1, 'e': 0.046747242918120525}",30,21,14.990515873024588,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6128,False,"{'a': 0.1, 'e': 0.04672387513909307}",20,9,9.791085276643717,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
6129,False,"{'a': 0.1, 'e': 0.04670051904103461}",20,6,25.235714429763014,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6130,False,"{'a': 0.1, 'e': 0.04667717461810616}",20,14,11.87839978228157,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6131,False,"{'a': 0.1, 'e': 0.04665384186447163}",20,16,6.3340908852872015,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
6132,False,"{'a': 0.1, 'e': 0.04663052077429779}",30,17,21.449015418675867,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6133,False,"{'a': 0.1, 'e': 0.04660721134175438}",35,26,-3.9800788363033313,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
6134,False,"{'a': 0.1, 'e': 0.046583913561014066}",30,16,23.617705592740887,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6135,False,"{'a': 0.1, 'e': 0.046560627426252374}",35,25,19.106920574400117,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6136,False,"{'a': 0.1, 'e': 0.0465373529316478}",30,16,20.37618998743338,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
6137,False,"{'a': 0.1, 'e': 0.04651409007138167}",20,13,14.845621662635732,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6138,False,"{'a': 0.1, 'e': 0.04649083883963831}",20,9,20.95648130274369,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6139,False,"{'a': 0.1, 'e': 0.04646759923060492}",30,13,-13.434603522487542,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
6140,False,"{'a': 0.1, 'e': 0.04644437123847156}",20,16,7.7053311220387295,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
6141,False,"{'a': 0.1, 'e': 0.04642115485743125}",20,11,17.421596001528872,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6142,False,"{'a': 0.1, 'e': 0.04639795008167992}",25,19,12.704257079267908,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6143,False,"{'a': 0.1, 'e': 0.04637475690541633}",20,11,19.150124365417263,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6144,False,"{'a': 0.1, 'e': 0.046351575322842224}",25,18,8.17875761383464,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6145,False,"{'a': 0.1, 'e': 0.046328405328162174}",25,14,23.571336363489642,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6146,False,"{'a': 0.1, 'e': 0.0463052469155837}",25,14,10.39537321220895,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
6147,False,"{'a': 0.1, 'e': 0.04628210007931721}",25,18,1.837347793722583,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
6148,False,"{'a': 0.1, 'e': 0.04625896481357596}",25,13,22.232438810349066,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6149,False,"{'a': 0.1, 'e': 0.046235841112576184}",25,15,14.008190893248328,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6150,False,"{'a': 0.1, 'e': 0.0462127289705369}",30,19,20.437346079506536,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6151,False,"{'a': 0.1, 'e': 0.0461896283816801}",25,12,22.162678523620183,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6152,False,"{'a': 0.1, 'e': 0.046166539340230656}",25,6,33.24718349518272,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
6153,False,"{'a': 0.1, 'e': 0.04614346184041627}",30,16,25.760888645556523,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6154,False,"{'a': 0.1, 'e': 0.04612039587646758}",20,11,20.893397412628403,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6155,False,"{'a': 0.1, 'e': 0.04609734144261812}",20,14,12.880170240507395,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6156,False,"{'a': 0.1, 'e': 0.04607429853310425}",25,3,37.85841904550264,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
6157,False,"{'a': 0.1, 'e': 0.046051267142165266}",25,15,17.886214361820453,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6158,False,"{'a': 0.1, 'e': 0.04602824726404328}",20,14,11.027480262868632,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6159,False,"{'a': 0.1, 'e': 0.04600523889298336}",25,17,14.108457826840844,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6160,False,"{'a': 0.1, 'e': 0.04598224202323342}",25,13,21.788385522333567,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6161,False,"{'a': 0.1, 'e': 0.045959256649044204}",25,15,19.312318438636723,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6162,False,"{'a': 0.1, 'e': 0.04593628276466939}",25,9,4.378313462223677,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
6163,False,"{'a': 0.1, 'e': 0.04591332036436553}",20,16,6.183264842711741,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
6164,False,"{'a': 0.1, 'e': 0.04589036944239198}",30,13,30.26026201499912,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6165,False,"{'a': 0.1, 'e': 0.04586742999301104}",30,13,22.55795241606631,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
6166,False,"{'a': 0.1, 'e': 0.04584450201048783}",20,4,23.83077558493031,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
6167,False,"{'a': 0.1, 'e': 0.045821585489090357}",25,16,14.69179864824159,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6168,False,"{'a': 0.1, 'e': 0.04579868042308951}",20,12,16.965593785446636,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6169,False,"{'a': 0.1, 'e': 0.04577578680675899}",20,6,22.367075945540943,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6170,False,"{'a': 0.1, 'e': 0.04575290463437541}",30,10,31.63631156289404,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
6171,False,"{'a': 0.1, 'e': 0.04573003390021825}",20,13,12.448064959006999,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6172,False,"{'a': 0.1, 'e': 0.04570717459856978}",30,18,20.888276858034363,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6173,False,"{'a': 0.1, 'e': 0.04568432672371522}",20,12,14.085812245937257,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6174,False,"{'a': 0.1, 'e': 0.04566149026994255}",25,9,26.2998000237085,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
6175,False,"{'a': 0.1, 'e': 0.0456386652315427}",20,12,14.252116344013919,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6176,False,"{'a': 0.1, 'e': 0.045615851602809405}",25,9,29.02740830767499,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
6177,False,"{'a': 0.1, 'e': 0.045593049378039235}",25,8,30.96653820697974,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6178,False,"{'a': 0.1, 'e': 0.04557025855153164}",20,16,7.525578878330599,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
6179,False,"{'a': 0.1, 'e': 0.04554747911758895}",20,7,25.445788727074973,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6180,False,"{'a': 0.1, 'e': 0.04552471107051625}",20,10,-2.045632330863018,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
6181,False,"{'a': 0.1, 'e': 0.04550195440462157}",20,13,13.3132377973867,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6182,False,"{'a': 0.1, 'e': 0.04547920911421571}",30,14,28.373533347763722,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
6183,False,"{'a': 0.1, 'e': 0.04545647519361237}",25,17,13.372759098895898,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6184,False,"{'a': 0.1, 'e': 0.04543375263712809}",20,13,14.174179925377649,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6185,False,"{'a': 0.1, 'e': 0.04541104143908218}",20,10,18.472496797295797,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6186,False,"{'a': 0.1, 'e': 0.045388341593796865}",25,8,-2.8804200889674765,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
6187,False,"{'a': 0.1, 'e': 0.0453656530955972}",25,9,20.596202087226093,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
6188,False,"{'a': 0.1, 'e': 0.045342975938811036}",25,18,14.840648696023973,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6189,False,"{'a': 0.1, 'e': 0.04532031011776911}",20,14,12.881834472937571,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6190,False,"{'a': 0.1, 'e': 0.04529765562680493}",25,9,25.487567117340415,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
6191,False,"{'a': 0.1, 'e': 0.045275012460254886}",20,1,25.925910220277565,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
6192,False,"{'a': 0.1, 'e': 0.04525238061245822}",30,18,1.776916381883653,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
6193,False,"{'a': 0.1, 'e': 0.04522976007775692}",20,5,4.684491771224538,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
6194,False,"{'a': 0.1, 'e': 0.04520715085049587}",35,22,13.498809415903914,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
6195,False,"{'a': 0.1, 'e': 0.0451845529250228}",25,15,19.77593792261701,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6196,False,"{'a': 0.1, 'e': 0.045161966295688166}",20,10,10.00330044831733,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
6197,False,"{'a': 0.1, 'e': 0.04513939095684536}",20,8,22.319959270468104,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6198,False,"{'a': 0.1, 'e': 0.045116826902850515}",25,13,14.191575346280036,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
6199,False,"{'a': 0.1, 'e': 0.04509427412806263}",25,15,22.23827349335564,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6200,False,"{'a': 0.1, 'e': 0.04507173262684353}",25,18,13.6040403173967,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6201,False,"{'a': 0.1, 'e': 0.0450492023935578}",25,11,20.473628554344405,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6202,False,"{'a': 0.1, 'e': 0.045026683422572905}",20,13,1.4243172951653165,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
6203,False,"{'a': 0.1, 'e': 0.045004175708259125}",20,15,8.951802042921774,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
6204,False,"{'a': 0.1, 'e': 0.04498167924498948}",30,19,20.62489602017935,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6205,False,"{'a': 0.1, 'e': 0.0449591940271399}",25,18,2.7281219186907015,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
6206,False,"{'a': 0.1, 'e': 0.044936720049089045}",25,19,11.240676144583421,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6207,False,"{'a': 0.1, 'e': 0.04491425730521843}",30,15,24.836270252750353,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
6208,False,"{'a': 0.1, 'e': 0.044891805789912406}",25,20,9.481664114506525,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
6209,False,"{'a': 0.1, 'e': 0.04486936549755803}",20,10,21.203372743241875,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6210,False,"{'a': 0.1, 'e': 0.044846936422545274}",25,12,24.215135723539827,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6211,False,"{'a': 0.1, 'e': 0.04482451855926687}",25,19,12.106263121789995,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6212,False,"{'a': 0.1, 'e': 0.04480211190211832}",20,1,18.773736448022323,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
6213,False,"{'a': 0.1, 'e': 0.044779716445498004}",25,18,12.162831815985232,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6214,False,"{'a': 0.1, 'e': 0.04475733218380701}",20,8,22.895037998537834,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6215,False,"{'a': 0.1, 'e': 0.04473495911144929}",25,13,21.228782925914242,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6216,False,"{'a': 0.1, 'e': 0.04471259722283161}",20,15,9.046546762515552,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
6217,False,"{'a': 0.1, 'e': 0.04469024651236344}",25,14,21.392034554087914,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6218,False,"{'a': 0.1, 'e': 0.04466790697445713}",30,11,18.77600700677153,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
6219,False,"{'a': 0.1, 'e': 0.04464557860352782}",20,11,14.80334555131205,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6220,False,"{'a': 0.1, 'e': 0.04462326139399338}",20,14,10.041792988945735,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6221,False,"{'a': 0.1, 'e': 0.044600955340274535}",20,16,7.607447573732501,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
6222,False,"{'a': 0.1, 'e': 0.04457866043679474}",20,4,16.654785005250996,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
